routablemask_link,routablemask_link/_text,routablemask_link/_title,routablemask_link_numbers,routablemask_content,imagebadge_value,imagebadge_value_numbers,routable_link,routable_link/_text,routable_link/_title,routable_link_numbers,listingtype_value,pricelarge_value,pricelarge_value_prices,propertyinfo_value,propertyinfo_value_numbers,fineprint_value,fineprint_value_numbers,tozcount_number,tozfresh_value,tablegrouped_values,tablegrouped_values_prices,"_PAGE_NUMBER"
"http://www.zillow.com/homedetails/238-E-7th-St-APT-9-New-York-NY-10009/2105899329_zpid/","","","","","","","http://www.zillow.com/homedetails/238-E-7th-St-APT-9-New-York-NY-10009/2105899329_zpid/","238 E 7th St APT 9, New York, NY10009","238 E 7th St APT 9, New York, NY Real Estate","238; 7; 9","Apartment For Rent","$2,195/mo","2195","2 bds • 1 ba","2; 1","","","","","","","13"
"http://www.zillow.com/homedetails/301-E-45th-St-APT-16C-New-York-NY-10017/31531168_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/301-E-45th-St-APT-16C-New-York-NY-10017/31531168_zpid/","301 E 45th St APT 16C, New York, NY10017","301 E 45th St APT 16C, New York, NY Real Estate","301; 45; 16","Apartment For Rent","$2,950/mo","2950","1 bd • 1 ba • 522 sqft • Built 1980","1; 1; 522; 1980","","","","","","","13"
"http://www.zillow.com/homedetails/185-E-3rd-St-APT-4D-New-York-NY-10009/2125494760_zpid/","3 photos","","3","","3 photos","3","http://www.zillow.com/homedetails/185-E-3rd-St-APT-4D-New-York-NY-10009/2125494760_zpid/","185 E 3rd St APT 4D, New York, NY10009","185 E 3rd St APT 4D, New York, NY Real Estate","185; 3; 4","Apartment For Rent","$2,395/mo","2395","1 bd • 1 ba • Built 1950","1; 1; 1950","","","","","","","13"
"http://www.zillow.com/homedetails/146-Orchard-St-APT-4C-New-York-NY-10002/2117515427_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/146-Orchard-St-APT-4C-New-York-NY-10002/2117515427_zpid/","146 Orchard St APT 4C, New York, NY10002","146 Orchard St APT 4C, New York, NY Real Estate","146; 4","Apartment For Rent","$2,395/mo","2395","Studio","","","","","","","","13"
"http://www.zillow.com/homedetails/623-E-6th-St-APT-4-New-York-NY-10009/2105974317_zpid/","12 photos","","12","","12 photos","12","http://www.zillow.com/homedetails/623-E-6th-St-APT-4-New-York-NY-10009/2105974317_zpid/","623 E 6th St APT 4, New York, NY10009","623 E 6th St APT 4, New York, NY Real Estate","623; 6; 4","Apartment For Rent","$2,595/mo","2595","1 bd • 1 ba","1; 1","","","","","","","13"
"http://www.zillow.com/homedetails/278-E-10th-St-APT-1C-New-York-NY-10009/2125614398_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/278-E-10th-St-APT-1C-New-York-NY-10009/2125614398_zpid/","278 E 10th St APT 1C, New York, NY10009","278 E 10th St APT 1C, New York, NY Real Estate","278; 10; 1","Apartment For Rent","$3,000/mo","3000","1 bd • 1 ba","1; 1","","","","","","","13"
"http://www.zillow.com/homedetails/40-Broad-St-APT-11C-New-York-NY-10004/89228354_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/40-Broad-St-APT-11C-New-York-NY-10004/89228354_zpid/","40 Broad St APT 11C, New York, NY10004","40 Broad St APT 11C, New York, NY Real Estate","40; 11","Apartment For Rent","$2,995/mo","2995","Studio • 1 ba • 583 sqft • Built 1986","1; 583; 1986","","","","","","","13"
"http://www.zillow.com/homedetails/1-Wall-Street-Ct-APT-1407-New-York-NY-10005/80006917_zpid/","10 photos","","10","","10 photos","10","http://www.zillow.com/homedetails/1-Wall-Street-Ct-APT-1407-New-York-NY-10005/80006917_zpid/","1 Wall Street Ct APT 1407, New York, NY10005","1 Wall Street Ct APT 1407, New York, NY Real Estate","1; 1407","Apartment For Rent","$2,499/mo","2499","Studio • 1 ba • 418 sqft • Built 1904","1; 418; 1904","","","","","","","13"
"http://www.zillow.com/homedetails/105-Thompson-St-APT-11-New-York-NY-10012/2132443612_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/105-Thompson-St-APT-11-New-York-NY-10012/2132443612_zpid/","105 Thompson St APT 11, New York, NY10012","105 Thompson St APT 11, New York, NY Real Estate","105; 11","Apartment For Rent","$2,850/mo","2850","Studio • 1 ba • 400 sqft • Built 1920","1; 400; 1920","","","","","","","13"
"http://www.zillow.com/homedetails/279-E-Houston-St-APT-D-New-York-NY-10002/2127595959_zpid/","3 photos","","3","","3 photos","3","http://www.zillow.com/homedetails/279-E-Houston-St-APT-D-New-York-NY-10002/2127595959_zpid/","279 E Houston St APT D, New York, NY10002","279 E Houston St APT D, New York, NY Real Estate","279","Apartment For Rent","$2,000/mo","2000","Studio • 1 ba","1","","","","","","","13"
"http://www.zillow.com/homedetails/109-Madison-St-APT-17-New-York-NY-10002/2117582330_zpid/","7 photos","","7","","7 photos","7","http://www.zillow.com/homedetails/109-Madison-St-APT-17-New-York-NY-10002/2117582330_zpid/","109 Madison St APT 17, New York, NY10002","109 Madison St APT 17, New York, NY Real Estate","109; 17","Apartment For Rent","$2,500/mo","2500","1 bd • 1 ba","1; 1","","","","","","","13"
"http://www.zillow.com/homedetails/137-Thompson-St-APT-8-New-York-NY-10012/2127582636_zpid/","4 photos","","4","","4 photos","4","http://www.zillow.com/homedetails/137-Thompson-St-APT-8-New-York-NY-10012/2127582636_zpid/","137 Thompson St APT 8, New York, NY10012","137 Thompson St APT 8, New York, NY Real Estate","137; 8","Apartment For Rent","$2,650/mo","2650","1 bd • 1 ba","1; 1","","","","","","","13"
"http://www.zillow.com/homedetails/141-Sullivan-St-APT-G4-New-York-NY-10012/72512158_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/141-Sullivan-St-APT-G4-New-York-NY-10012/72512158_zpid/","141 Sullivan St APT G4, New York, NY10012","141 Sullivan St APT G4, New York, NY Real Estate","141","Apartment For Rent","$2,400/mo","2400","1 bd • 1 ba • 550 sqft","1; 1; 550","","","","","","","13"
"http://www.zillow.com/b/51-Spring-St-New-York-NY/40.72212,-73.99655_ll/","4 photos","","4","","4 photos","4","http://www.zillow.com/b/51-Spring-St-New-York-NY/40.72212,-73.99655_ll/","51 Spring St","51 Spring St APT 10, New York, NY Real Estate","51","Apartments For Rent","","","51 Spring St, New York, NY","51","2 matching units","2","","","Studios $2,600 1.0 ba -- sqft; 1 Bedrooms $2,750 1.0 ba -- sqft","2600; 2750","13"
"http://www.zillow.com/homedetails/E-10th-St-Brooklyn-NY-11229/2102388533_zpid/","4 photos","","4","","4 photos","4","http://www.zillow.com/homedetails/E-10th-St-Brooklyn-NY-11229/2102388533_zpid/","E 10th St, Brooklyn, NY11229","E 10th St, Brooklyn, NY Real Estate","10","Apartment For Rent","$2,595/mo","2595","1 bd • 1 ba","1; 1","","","","","","","13"
"http://www.zillow.com/homedetails/15-Park-Row-APT-16H-New-York-NY-10038/2113991507_zpid/","","","","","","","http://www.zillow.com/homedetails/15-Park-Row-APT-16H-New-York-NY-10038/2113991507_zpid/","15 Park Row APT 16H, New York, NY10038","15 Park Row APT 16H, New York, NY Real Estate","15; 16","Apartment For Rent","$2,525/mo","2525","Studio • 1 ba • Built 1896","1; 1896","","","","","","","14"
"http://www.zillow.com/homedetails/137-E-Houston-St-APT-4-New-York-NY-10002/2101476124_zpid/","8 photos","","8","","8 photos","8","http://www.zillow.com/homedetails/137-E-Houston-St-APT-4-New-York-NY-10002/2101476124_zpid/","137 E Houston St APT 4, New York, NY10002","137 E Houston St APT 4, New York, NY Real Estate","137; 4","Apartment For Rent","$2,995/mo","2995","2 bds • 1 ba","2; 1","","","","","","","14"
"http://www.zillow.com/homedetails/75-Wall-St-APT-32H-New-York-NY-10005/89330333_zpid/","10 photos","","10","","10 photos","10","http://www.zillow.com/homedetails/75-Wall-St-APT-32H-New-York-NY-10005/89330333_zpid/","75 Wall St APT 32H, New York, NY10005","75 Wall St APT 32H, New York, NY Real Estate","75; 32","Apartment For Rent","$2,650/mo","2650","Studio • 1 ba • 452 sqft • 452 sqft lot • Built 1987","1; 452; 452; 1987","","","","","","","14"
"http://www.zillow.com/b/315-E-5th-St-New-York-NY/40.72664,-73.9885_ll/","","","","","","","http://www.zillow.com/b/315-E-5th-St-New-York-NY/40.72664,-73.9885_ll/","315 E 5th St","315 E 5th St # 22, New York, NY Real Estate","315; 5","Apartments For Rent","","","315 E 5th St, New York, NY","315; 5","2 matching units","2","","","1 Bedrooms $2,295+ 1.0 ba 450+ sqft","2295","14"
"http://www.zillow.com/b/96-Saint-Marks-Pl-New-York-NY/40.72719,-73.98492_ll/","12 photos","","12","","12 photos","12","http://www.zillow.com/b/96-Saint-Marks-Pl-New-York-NY/40.72719,-73.98492_ll/","96 Saint Marks Pl","96 Saint Marks Pl APT 15, New York, NY Real Estate","96","Apartments For Rent","","","96 Saint Marks Pl, New York, NY","96","3 matching units","3","","","2 Bedrooms $2,750+ 1.0+ ba -- sqft","2750","14"
"http://www.zillow.com/homedetails/413-Grand-St-APT-F802-New-York-NY-10002/72511148_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/413-Grand-St-APT-F802-New-York-NY-10002/72511148_zpid/","413 Grand St APT F802, New York, NY10002","413 Grand St APT F802, New York, NY Real Estate","413","Apartment For Rent","$2,000/mo","2000","Studio • 1 ba","1","","","","","","","14"
"http://www.zillow.com/homedetails/274-Mott-St-APT-5B-New-York-NY-10012/2108769166_zpid/","2 photos","","2","","2 photos","2","http://www.zillow.com/homedetails/274-Mott-St-APT-5B-New-York-NY-10012/2108769166_zpid/","274 Mott St APT 5B, New York, NY10012","274 Mott St APT 5B, New York, NY Real Estate","274; 5","Apartment For Rent","$2,475/mo","2475","1 bd","1","","","","","","","14"
"http://www.zillow.com/homedetails/143-Sullivan-St-APT-2-New-York-NY-10012/2101626310_zpid/","2 photos","","2","","2 photos","2","http://www.zillow.com/homedetails/143-Sullivan-St-APT-2-New-York-NY-10012/2101626310_zpid/","143 Sullivan St APT 2, New York, NY10012","143 Sullivan St APT 2, New York, NY Real Estate","143; 2","Apartment For Rent","$2,495/mo","2495","Studio • 1 ba","1","","","","","","","14"
"http://www.zillow.com/homedetails/Bay-Ridge-Pkwy-Brooklyn-NY-11209/2103822059_zpid/","1 photo","","1","","1 photo","1","http://www.zillow.com/homedetails/Bay-Ridge-Pkwy-Brooklyn-NY-11209/2103822059_zpid/","Bay Ridge Pkwy, Brooklyn, NY11209","Bay Ridge Pkwy, Brooklyn, NY Real Estate","","Apartment For Rent","$1,995/mo","1995","2 bds • 1 ba","2; 1","","","","","","","14"
"http://www.zillow.com/b/75-Wall-St-New-York-NY/40.705416,-74.00783_ll/","14 photos","","14","","14 photos","14","http://www.zillow.com/b/75-Wall-St-New-York-NY/40.705416,-74.00783_ll/","75 Wall St","75 Wall St APT 20I, New York, NY Real Estate","75","Apartments For Rent","","","75 Wall St, New York, NY","75","2 matching units","2","","","Studios $2,700+ 1.0 ba 439+ sqft","2700","14"
"http://www.zillow.com/homedetails/(Undisclosed-Address)-New-York-NY-10009/2109114938_zpid/","3 photos","","3","","3 photos","3","http://www.zillow.com/homedetails/(Undisclosed-Address)-New-York-NY-10009/2109114938_zpid/","(Undisclosed Address), New York, NY10009","(Undisclosed Address), New York, NY Real Estate","","Apartment For Rent","$2,795/mo","2795","1 bd • 1 ba • Built 1925","1; 1; 1925","","","","","","","14"
"http://www.zillow.com/homedetails/125-Avenue-D-APT-2W-New-York-NY-10009/2104197479_zpid/","3 photos","","3","","3 photos","3","http://www.zillow.com/homedetails/125-Avenue-D-APT-2W-New-York-NY-10009/2104197479_zpid/","125 Avenue D APT 2W, New York, NY10009","125 Avenue D APT 2W, New York, NY Real Estate","125; 2","Apartment For Rent","$2,000/mo","2000","2 bds • 1 ba","2; 1","","","","","","","14"
"http://www.zillow.com/homedetails/199-Bowery-APT-2E-New-York-NY-10002/69524049_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/199-Bowery-APT-2E-New-York-NY-10002/69524049_zpid/","199 Bowery APT 2E, New York, NY10002","199 Bowery APT 2E, New York, NY Real Estate","199; 2","Apartment For Rent","$2,800/mo","2800","Studio • 1 ba • 450 sqft","1; 450","","","","","","","14"
"http://www.zillow.com/homedetails/111-South-St-APT-3R-New-York-NY-10038/2104397103_zpid/","7 photos","","7","","7 photos","7","http://www.zillow.com/homedetails/111-South-St-APT-3R-New-York-NY-10038/2104397103_zpid/","111 South St APT 3R, New York, NY10038","111 South St APT 3R, New York, NY Real Estate","111; 3","Apartment For Rent","$2,800/mo","2800","Studio • 1 ba","1","","","","","","","14"
"http://www.zillow.com/homedetails/88-Greenwich-St-APT-628-New-York-NY-10006/2130574926_zpid/","16 photos","","16","","16 photos","16","http://www.zillow.com/homedetails/88-Greenwich-St-APT-628-New-York-NY-10006/2130574926_zpid/","88 Greenwich St APT 628, New York, NY10006","88 Greenwich St APT 628, New York, NY Real Estate","88; 628","Apartment For Rent","$2,895/mo","2895","Studio • 1 ba • 569 sqft • Built 1929","1; 569; 1929","","","","","","","14"
"http://www.zillow.com/homedetails/225-E-6th-St-APT-7B-New-York-NY-10003/2118602285_zpid/","3 photos","","3","","3 photos","3","http://www.zillow.com/homedetails/225-E-6th-St-APT-7B-New-York-NY-10003/2118602285_zpid/","225 E 6th St APT 7B, New York, NY10003","225 E 6th St APT 7B, New York, NY Real Estate","225; 6; 7","Apartment For Rent","$2,699/mo","2699","Studio • 1 ba • 500 sqft","1; 500","","","","","","","14"
"http://www.zillow.com/homedetails/12-John-St-APT-7R-New-York-NY-10038/2112490788_zpid/","1 photo","","1","","1 photo","1","http://www.zillow.com/homedetails/12-John-St-APT-7R-New-York-NY-10038/2112490788_zpid/","12 John St APT 7R, New York, NY10038","12 John St APT 7R, New York, NY Real Estate","12; 7","Apartment For Rent","$2,000/mo","2000","Studio • 1 ba • Built 1900","1; 1900","","","","","","","14"
"http://www.zillow.com/homedetails/73-Thompson-St-APT-5A-New-York-NY-10012/2112370324_zpid/","7 photos","","7","","7 photos","7","http://www.zillow.com/homedetails/73-Thompson-St-APT-5A-New-York-NY-10012/2112370324_zpid/","73 Thompson St APT 5A, New York, NY10012","73 Thompson St APT 5A, New York, NY Real Estate","73; 5","Apartment For Rent","$2,995/mo","2995","1 bd • 1 ba • Built 1900","1; 1; 1900","","","","","","","14"
"http://www.zillow.com/homedetails/190-E-7th-St-APT-505-New-York-NY-10009/2129722668_zpid/","2 photos","","2","","2 photos","2","http://www.zillow.com/homedetails/190-E-7th-St-APT-505-New-York-NY-10009/2129722668_zpid/","190 E 7th St APT 505, New York, NY10009","190 E 7th St APT 505, New York, NY Real Estate","190; 7; 505","Apartment For Rent","$2,450/mo","2450","Studio • 1 ba","1","","","","","","","14"
"http://www.zillow.com/homedetails/17-Stanton-St-APT-5-New-York-NY-10002/2119937343_zpid/","7 photos","","7","","7 photos","7","http://www.zillow.com/homedetails/17-Stanton-St-APT-5-New-York-NY-10002/2119937343_zpid/","17 Stanton St APT 5, New York, NY10002","17 Stanton St APT 5, New York, NY Real Estate","17; 5","Apartment For Rent","$2,800/mo","2800","Studio • 1 ba","1","","","","","","","14"
"http://www.zillow.com/homedetails/132-Sullivan-St-APT-1-New-York-NY-10012/2107214591_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/132-Sullivan-St-APT-1-New-York-NY-10012/2107214591_zpid/","132 Sullivan St APT 1, New York, NY10012","132 Sullivan St APT 1, New York, NY Real Estate","132; 1","Apartment For Rent","$2,495/mo","2495","Studio • 1 ba","1","","","","","","","14"
"http://www.zillow.com/homedetails/2nd-Ave-New-York-NY-10003/2107087895_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/2nd-Ave-New-York-NY-10003/2107087895_zpid/","2nd Ave, New York, NY10003","2nd Ave, New York, NY Real Estate","2","Apartment For Rent","$2,900/mo","2900","1 bd • 1 ba","1; 1","","","","","","","14"
"http://www.zillow.com/homedetails/38-Ludlow-St-APT-10-New-York-NY-10002/2108493887_zpid/","9 photos","","9","","9 photos","9","http://www.zillow.com/homedetails/38-Ludlow-St-APT-10-New-York-NY-10002/2108493887_zpid/","38 Ludlow St APT 10, New York, NY10002","38 Ludlow St APT 10, New York, NY Real Estate","38; 10","Apartment For Rent","$1,895/mo","1895","1 bd • 1 ba","1; 1","","","","","","","14"
"http://www.zillow.com/homedetails/169-Hester-St-APT-3F-New-York-NY-10013/2102131048_zpid/","5 photos","","5","","5 photos","5","http://www.zillow.com/homedetails/169-Hester-St-APT-3F-New-York-NY-10013/2102131048_zpid/","169 Hester St APT 3F, New York, NY10013","169 Hester St APT 3F, New York, NY Real Estate","169; 3","Apartment For Rent","$2,700/mo","2700","2 bds • 1 ba","2; 1","","","","","","","14"
"http://www.zillow.com/homedetails/113-Eldridge-St-APT-4D-New-York-NY-10002/63864181_zpid/","7 photos","","7","","7 photos","7","http://www.zillow.com/homedetails/113-Eldridge-St-APT-4D-New-York-NY-10002/63864181_zpid/","113 Eldridge St APT 4D, New York, NY10002","113 Eldridge St APT 4D, New York, NY Real Estate","113; 4","Apartment For Rent","$1,895/mo","1895","Studio • 1 ba • 450 sqft • 2,500 sqft lot","1; 450; 2500","","","","","","","14"
"http://www.zillow.com/homedetails/112-Rivington-St-APT-3A-New-York-NY-10002/31496197_zpid/","6 photos","","6","","6 photos","6","http://www.zillow.com/homedetails/112-Rivington-St-APT-3A-New-York-NY-10002/31496197_zpid/","112 Rivington St APT 3A, New York, NY10002","112 Rivington St APT 3A, New York, NY Real Estate","112; 3","Apartment For Rent","$2,400/mo","2400","1 bd • 1 ba • 422 sqft","1; 1; 422","","","","","","","15"
"http://www.zillow.com/homedetails/67-E-2nd-St-APT-40-New-York-NY-10003/2110314550_zpid/","12 photos","","12","","12 photos","12","http://www.zillow.com/homedetails/67-E-2nd-St-APT-40-New-York-NY-10003/2110314550_zpid/","67 E 2nd St APT 40, New York, NY10003","67 E 2nd St APT 40, New York, NY Real Estate","67; 2; 40","Apartment For Rent","$2,850/mo","2850","1 bd • 1 ba","1; 1","","","","","","","15"
"http://www.zillow.com/b/20-West-St-New-York-NY/40.706245,-74.015671_ll/","2 photos","","2","","2 photos","2","http://www.zillow.com/b/20-West-St-New-York-NY/40.706245,-74.015671_ll/","20 West St","20 West St APT 14A, New York, NY Real Estate","20","Apartments For Rent","","","20 West St, New York, NY","20","3 matching units","3","","","Studios $2,400+ 1.0 ba 425+ sqft","2400","15"
"http://www.zillow.com/homedetails/519-E-5th-St-APT-10-New-York-NY-10009/2109626646_zpid/","4 photos","","4","","4 photos","4","http://www.zillow.com/homedetails/519-E-5th-St-APT-10-New-York-NY-10009/2109626646_zpid/","519 E 5th St APT 10, New York, NY10009","519 E 5th St APT 10, New York, NY Real Estate","519; 5; 10","Apartment For Rent","$2,600/mo","2600","Studio • 1 ba • 300 sqft","1; 300","","","","","","","15"
"http://www.zillow.com/homedetails/150-Nassau-St-APT-9K-New-York-NY-10038/61965439_zpid/","8 photos","","8","","8 photos","8","http://www.zillow.com/homedetails/150-Nassau-St-APT-9K-New-York-NY-10038/61965439_zpid/","150 Nassau St APT 9K, New York, NY10038","150 Nassau St APT 9K, New York, NY Real Estate","150; 9","Apartment For Rent","$2,600/mo","2600","Studio • 1 ba • 496 sqft","1; 496","","","","","","","15"
"http://www.zillow.com/homedetails/250-S-End-Ave-APT-14A-New-York-NY-10280/65317118_zpid/","10 photos","","10","","10 photos","10","http://www.zillow.com/homedetails/250-S-End-Ave-APT-14A-New-York-NY-10280/65317118_zpid/","250 S End Ave APT 14A, New York, NY10280","250 S End Ave APT 14A, New York, NY Real Estate","250; 14","Apartment For Rent","$2,545/mo","2545","Studio • 1 ba • 620 sqft • 0.29 ac lot • Built 1985","1; 620; 0.29; 1985","","","","","","","15"
